"survey_year","tag","StemTag","sp","genus","species","quadrat","gy","gx","ly","lx","last_main_census_dbh","last_main_census_agb_Mg","hom","ExactDate","surveyor","previous_year_status","current_year_status","last_main_cenus_status","last_main_census_codes","cored","crown_position","crown_illumination","percent_of_crown_intact","score_crown_intact","percent_of_crown_living","score_crown_living","fad","liana_load","wounded_main_stem","rotting_trunk","canker_swelling_deformity","lean_angle_if_greater_than_15_degrees","dead_with_resprout","crown_position_if_dead","dbh_if_dead","agb_if_dead_Mg","sp_affected_by_eab","fraxinus_eabf","fraxinus_D_shaped_exit_hole_count","fraxinus_epicormic_growth","fraxinus_score_crown_living","current_year_comment","previous_year_comment","submission_id"
2014,111214,1,"litu","Liriodendron","tulipifera","1112",230.9,218.6,10.9,18.6,235.9,0.27,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111216,1,"litu","Liriodendron","tulipifera","1112",235.4,219.8,15.4,19.8,299.6,0.47,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111217,1,"quru","Quercus","rubra","1112",236.9,212.9,16.9,12.9,737.7,4.55,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111218,1,"nysy","Nyssa","sylvatica","1112",237.3,208.2,17.3,8.19999999999999,214.8,0.19,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111219,1,"litu","Liriodendron","tulipifera","1112",235.8,205.2,15.8,5.19999999999999,107,0.04,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111221,1,"cato","Carya","tomentosa","1112",238.7,201.9,18.7,1.90000000000001,152.5,0.12,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111223,1,"nysy","Nyssa","sylvatica","1113",242.1,219.2,2.09999999999999,19.2,178.8,0.12,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111225,1,"cato","Carya","tomentosa","1113",244.5,214,4.5,14,247.3,0.36,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111226,1,"cato","Carya","tomentosa","1113",247.9,212.7,7.90000000000001,12.7,194.6,0.2,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111227,1,"cato","Carya","tomentosa","1113",247.3,215.5,7.30000000000001,15.5,174.7,0.16,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111230,1,"cagl","Carya","glabra","1113",247.8,217.5,7.80000000000001,17.5,146.9,0.11,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111231,1,"litu","Liriodendron","tulipifera","1113",250.9,216,10.9,16,768.4,4.37,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111232,1,"caovl","Carya","ovalis","1113",251.4,216,11.4,16,145.6,0.1,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111235,1,"qupr","Quercus","prinus","1113",252.6,211.2,12.6,11.2,204,0.27,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111238,1,"caca","Carpinus","caroliniana","1113",258.5,210.8,18.5,10.8,99,0.03,1.3,NA,NA,"A",NA,"A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,111239,1,"litu","Liriodendron","tulipifera","1113",255,210.2,15,10.2,696.3,3.46,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111240,1,"qupr","Quercus","prinus","1113",258.7,208.5,18.7,8.5,280.2,0.54,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111241,1,"cagl","Carya","glabra","1113",255.8,208,15.8,8,203.9,0.23,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111242,1,"cagl","Carya","glabra","1114",261,216.9,1,16.9,106,0.05,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111243,1,"quru","Quercus","rubra","1114",260.8,215.5,0.800000000000011,15.5,360.9,0.94,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111244,1,"caovl","Carya","ovalis","1114",266,216.4,6,16.4,107.5,0.05,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111245,1,"cato","Carya","tomentosa","1114",271.1,218.8,11.1,18.8,196.4,0.21,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111247,1,"litu","Liriodendron","tulipifera","1114",272.2,212.4,12.2,12.4,214.5,0.21,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111248,1,"fagr","Fagus","grandifolia","1114",274.5,217.9,14.5,17.9,128.9,0.06,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111249,1,"nysy","Nyssa","sylvatica","1114",276.4,219.5,16.4,19.5,136.7,0.06,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111252,1,"quru","Quercus","rubra","1114",270,210.9,10,10.9,331.3,0.78,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111257,1,"quru","Quercus","rubra","1115",280.5,219.4,0.5,19.4,850,6.22,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111260,1,"cato","Carya","tomentosa","1115",281,214.5,1,14.5,219,0.27,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111262,1,"tiam","Tilia","americana","1115",285.8,213.6,5.80000000000001,13.6,241.5,0.26,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111264,1,"nysy","Nyssa","sylvatica","1115",287.1,219.3,7.10000000000002,19.3,134,0.06,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111270,1,"cato","Carya","tomentosa","1115",293.1,215,13.1,15,494,1.77,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111273,1,"caco","Carya","cordiformis","1115",296.8,216.5,16.8,16.5,214.2,0.26,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111279,1,"litu","Liriodendron","tulipifera","1115",299.7,212.5,19.7,12.5,791.9,4.7,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111280,1,"caca","Carpinus","caroliniana","1115",299.8,211.3,19.8,11.3,114.5,0.04,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111285,1,"unk","Unidentified","unk","1116",300,200,0,0,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DN","PD","D","DN",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111287,1,"qual","Quercus","alba","1116",306.3,210.5,6.30000000000001,10.5,551.8,2.39,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111290,1,"fram","Fraxinus","americana","1116",308.3,217.4,8.30000000000001,17.4,382.7,0.94,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,111291,1,"havi","Hamamelis","virginiana","1116",309.6,216.6,9.60000000000002,16.6,96.1,0.03,1.3,NA,NA,"A",NA,"A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,111292,1,"fram","Fraxinus","americana","1116",310.4,212.8,10.4,12.8,706.5,3.93,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,111293,1,"nysy","Nyssa","sylvatica","1116",311.2,212.9,11.2,12.9,193.1,0.14,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111294,1,"ulru","Ulmus","rubra","1116",317.1,213.7,17.1,13.7,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111295,1,"ulru","Ulmus","rubra","1116",312.9,218.4,12.9,18.4,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111296,1,"caco","Carya","cordiformis","1116",313.8,218.3,13.8,18.3,99.5,0.04,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,111297,1,"nysy","Nyssa","sylvatica","1116",316,210.2,16,10.2,272.8,0.34,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111301,1,"fagr","Fagus","grandifolia","1113",254.5,202.1,14.5,2.09999999999999,143.9,0.08,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111302,1,"litu","Liriodendron","tulipifera","1113",254.7,200.8,14.7,0.800000000000011,338.5,0.63,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111305,1,"caovl","Carya","ovalis","1113",259.3,204.7,19.3,4.69999999999999,226.9,0.29,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111306,1,"caovl","Carya","ovalis","1114",262.2,200.4,2.19999999999999,0.400000000000006,229.1,0.3,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111310,1,"quve","Quercus","velutina","1114",269.7,204,9.69999999999999,4,621.8,3.11,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111311,1,"qupr","Quercus","prinus","1114",269,206.2,9,6.19999999999999,224.1,0.33,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111313,1,"cagl","Carya","glabra","1114",266.4,200.4,6.39999999999998,0.400000000000006,141.2,0.1,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111314,1,"quru","Quercus","rubra","1114",271.4,201.4,11.4,1.40000000000001,727.3,4.41,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111319,1,"litu","Liriodendron","tulipifera","1114",277.3,201.9,17.3,1.90000000000001,734.2,3.92,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111320,1,"litu","Liriodendron","tulipifera","1114",272.9,207.4,12.9,7.40000000000001,197.4,0.17,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111323,1,"caca","Carpinus","caroliniana","1115",280.4,201.3,0.399999999999977,1.30000000000001,180,0.13,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","DS","A","B;I",NA,"S",NA,NA,3,NA,NA,"B,DF",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Hollow inside",NA,NA
2014,111327,1,"cato","Carya","tomentosa","1115",285.2,207.6,5.19999999999999,7.59999999999999,321,0.65,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111328,1,"litu","Liriodendron","tulipifera","1115",285.6,205.7,5.60000000000002,5.69999999999999,275.9,0.39,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111330,1,"frni","Fraxinus","nigra","1115",292.9,208.3,12.9,8.30000000000001,458,1.43,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,111333,1,"fram","Fraxinus","americana","1115",297.1,207.2,17.1,7.19999999999999,419.8,1.17,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,111336,1,"caco","Carya","cordiformis","1116",303.4,203,3.39999999999998,3,259,0.4,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111338,1,"caca","Carpinus","caroliniana","1116",307.1,207.6,7.10000000000002,7.59999999999999,91.5,0.02,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,111339,1,"cato","Carya","tomentosa","1116",307.9,207.7,7.89999999999998,7.69999999999999,399.1,1.08,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","DC","A","NULL",NA,"CD",NA,NA,4,NA,NA,"UP",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Branch on top",NA,NA
2014,111352,1,"vipr","Viburnum","prunifolium","1116",310.3,210.7,10.3,10.7,124.6,0.05,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111356,1,"fram","Fraxinus","americana","1116",309.9,206.9,9.89999999999998,6.90000000000001,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,111371,1,"ulru","Ulmus","rubra","1116",310,202.5,10,2.5,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111381,1,"astr","Asimina","triloba","1116",314.8,205,14.8,5,118.4,0.05,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111386,1,"caca","Carpinus","caroliniana","1116",318,202.2,18,2.19999999999999,108.6,0.04,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","A",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111387,1,"cagl","Carya","glabra","1110",185.4,210.8,5.40000000000001,10.8,101.4,0.05,NA,2014-10-08,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112001,1,"unk","Unidentified","unk","1117",323.1,210.1,3.10000000000002,10.1,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112010,1,"quru","Quercus","rubra","1117",330.3,218.2,10.3,18.2,163.3,0.16,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112014,1,"cagl","Carya","glabra","1117",331.2,218,11.2,18,480.4,1.65,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112020,1,"quru","Quercus","rubra","1117",337,213.8,17,13.8,340.2,0.83,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112023,1,"cagl","Carya","glabra","1117",334.3,204.1,14.3,4.09999999999999,258.3,0.39,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112026,1,"acru","Acer","rubrum","1117",336.1,204.7,16.1,4.69999999999999,120.3,0.04,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112030,1,"saal","Sassafras","albidum","1117",334.8,213.3,14.8,13.3,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112041,1,"cagl","Carya","glabra","1118",345.7,216.2,5.69999999999999,16.2,131.8,0.08,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112042,1,"litu","Liriodendron","tulipifera","1118",343.9,216.1,3.89999999999998,16.1,186.1,0.15,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112044,1,"cato","Carya","tomentosa","1118",347.3,216,7.30000000000001,16,195.7,0.21,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112045,1,"qual","Quercus","alba","1118",347.1,211.5,7.10000000000002,11.5,304.7,0.65,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112046,1,"amar","Amelanchier","arborea","1118",350.8,213.2,10.8,13.2,122.6,0.04,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112047,1,"cato","Carya","tomentosa","1118",358.1,216.4,18.1,16.4,145.3,0.1,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,112049,1,"cagl","Carya","glabra","1118",358.1,210.8,18.1,10.8,142.1,0.1,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","A","DS","A","NULL",NA,"I",NA,NA,1,NA,NA,"B,S",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"On slope may have been due to slope. But not obvious",NA,NA
